shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10033,50.450379,-104.613691,260002,6.539
10033,50.450383,-104.615142,260003,6.642
10033,50.448801,-104.615141,260004,6.818
10033,50.448797,-104.616380,260005,6.906
10033,50.448797,-104.616380,270001,6.906
10033,50.448796,-104.616577,270002,6.920
10033,50.448810,-104.618098,270003,7.028
10033,50.449510,-104.618093,270004,7.106
10033,50.449510,-104.618093,280001,7.106
10033,50.450326,-104.618086,280002,7.196
10033,50.450996,-104.618095,280003,7.271
10033,50.452039,-104.618096,280004,7.387
10033,50.453433,-104.618098,280005,7.542
10033,50.453759,-104.618099,280006,7.578
10033,50.453759,-104.618099,290001,7.578
10033,50.455096,-104.618104,290002,7.727
10033,50.455093,-104.619420,290003,7.820
10033,50.455093,-104.619420,300001,7.820
10033,50.455093,-104.619597,300002,7.833
10033,50.455088,-104.621062,300003,7.937
10033,50.455090,-104.621500,300004,7.968
10033,50.455090,-104.621500,310001,7.968
10033,50.455093,-104.622499,310002,8.039
10033,50.455089,-104.623936,310003,8.141
10033,50.455091,-104.624531,310004,8.183
10033,50.455091,-104.624531,320001,8.183
10033,50.455093,-104.625387,320002,8.244
10033,50.455089,-104.626838,320003,8.347
10033,50.455090,-104.627261,320004,8.377
10033,50.455090,-104.627261,330001,8.377
10033,50.455094,-104.628289,330002,8.450
10033,50.455089,-104.629726,330003,8.552
10033,50.455091,-104.630140,330004,8.581
10033,50.455091,-104.630140,340001,8.581
10033,50.455094,-104.631163,340002,8.654
10033,50.455096,-104.631750,340003,8.695
10033,50.455096,-104.631750,350001,8.695
10033,50.455098,-104.632614,350002,8.757
10033,50.455094,-104.634050,350003,8.859
10033,50.455087,-104.634467,350004,8.888
10033,50.455087,-104.634467,360001,8.888
10033,50.455072,-104.635487,360002,8.961
10033,50.455076,-104.636938,360003,9.064
10033,50.455077,-104.637391,360004,9.096
10033,50.455077,-104.637391,370001,9.096
10033,50.455081,-104.638389,370002,9.167
10033,50.455085,-104.639812,370003,9.268
10033,50.455104,-104.640261,370004,9.300
10033,50.455104,-104.640261,380001,9.300
10033,50.455133,-104.640953,380002,9.349
10033,50.455165,-104.642375,380003,9.450
10033,50.455188,-104.643436,380004,9.525
10033,50.455201,-104.645291,380005,9.657
10033,50.455202,-104.645860,380006,9.697
10033,50.455202,-104.645860,390001,9.697
10033,50.455205,-104.646714,390002,9.758
10033,50.455207,-104.647280,390003,9.798
10033,50.455207,-104.647280,400001,9.798
10033,50.455207,-104.647286,400002,9.798
10033,50.455209,-104.648165,400003,9.861
10033,50.455209,-104.648321,400004,9.872
10033,50.455205,-104.649602,400005,9.963
10033,50.455207,-104.650190,400006,10.005
10033,50.455207,-104.650190,410001,10.005
10033,50.455209,-104.651067,410002,10.067
10033,50.455213,-104.652461,410003,10.166
10033,50.455209,-104.652891,410004,10.196
10033,50.455209,-104.652891,420001,10.196
10033,50.455200,-104.653912,420002,10.269
10033,50.455204,-104.655335,420003,10.370
10033,50.455203,-104.655780,420004,10.401
10033,50.455203,-104.655780,430001,10.401
10033,50.455199,-104.656800,430002,10.474
10033,50.455194,-104.658223,430003,10.575
10033,50.455196,-104.658790,430004,10.615
10033,50.455196,-104.658790,440001,10.615
10033,50.455199,-104.659660,440002,10.677
10033,50.455189,-104.661125,440003,10.781
10033,50.455188,-104.661670,440004,10.819
10033,50.455188,-104.661670,450001,10.819
10033,50.455186,-104.666041,450002,11.130
10033,50.455186,-104.666099,450003,11.134
10033,50.455186,-104.666099,460001,11.134
10033,50.455183,-104.666813,460002,11.185
10033,50.455184,-104.668253,460003,11.287
10033,50.455180,-104.668808,460004,11.326
10033,50.455180,-104.668808,470001,11.326
10033,50.455175,-104.669711,470002,11.390
10033,50.455180,-104.671126,470003,11.491
10033,50.455183,-104.672021,470004,11.554
10033,50.455183,-104.672021,480001,11.554
10033,50.455185,-104.672683,480002,11.601
10033,50.455183,-104.674026,480003,11.697
10033,50.455183,-104.674479,480004,11.729
10033,50.455183,-104.674479,490001,11.729
10033,50.455183,-104.675465,490002,11.799
10033,50.455184,-104.676902,490003,11.901
10033,50.455185,-104.677301,490004,11.929
10033,50.455185,-104.677301,500001,11.929
10033,50.455187,-104.678339,500002,12.003
10033,50.455187,-104.679652,500003,12.096
10033,50.455187,-104.680080,500004,12.126
10033,50.455187,-104.680080,510001,12.126
10033,50.455186,-104.684710,510002,12.455
10033,50.455186,-104.684710,520001,12.455
10033,50.455185,-104.686847,520002,12.607
10033,50.455153,-104.698400,520003,13.427
10033,50.455127,-104.698400,520004,13.430
10033,50.452538,-104.698396,520005,13.718
10033,50.452538,-104.698593,520006,13.732
10033,50.452538,-104.698593,530001,13.732
10033,50.452537,-104.699790,530002,13.817
10033,50.452536,-104.701261,530003,13.921
10036,50.472417,-104.607101,10001,0.000
10036,50.472420,-104.607930,10002,0.059
10036,50.472416,-104.609381,10003,0.162
10036,50.472680,-104.609376,10004,0.191
10036,50.472680,-104.609376,20001,0.191
10036,50.473954,-104.609354,20002,0.333
10036,50.474352,-104.609358,20003,0.377
10036,50.474352,-104.609358,30001,0.377
10036,50.475510,-104.609370,30002,0.506
10036,50.476725,-104.609371,30003,0.641
10036,50.476725,-104.609371,40001,0.641
10036,50.477066,-104.609371,40002,0.679
10036,50.477052,-104.610823,40003,0.782
10036,50.477066,-104.612246,40004,0.883
10036,50.477065,-104.612741,40005,0.918
10036,50.477065,-104.612741,50001,0.918
10036,50.477062,-104.613698,50002,0.986
10036,50.477061,-104.614111,50003,1.015
10036,50.477058,-104.615135,50004,1.088
10036,50.477056,-104.615661,50005,1.125
10036,50.477056,-104.615661,60001,1.125
10036,50.477054,-104.616587,60002,1.191
10036,50.477059,-104.618119,60003,1.300
10036,50.477670,-104.618111,60004,1.367
10036,50.477670,-104.618111,70001,1.367
10036,50.478856,-104.618094,70002,1.499
10036,50.479319,-104.618096,70003,1.551
10036,50.479319,-104.618096,80001,1.551
10036,50.480728,-104.618103,80002,1.708
10036,50.480714,-104.616585,80003,1.815
10036,50.480710,-104.615500,80004,1.892
10037,50.452536,-104.701261,10001,0.000
10037,50.452535,-104.701779,10002,0.037
10037,50.452534,-104.703757,10003,0.177
10037,50.454467,-104.703755,10004,0.392
10037,50.454467,-104.703755,20001,0.392
10037,50.455124,-104.703754,20002,0.465
10037,50.455138,-104.703753,20003,0.467
10037,50.455153,-104.698400,20004,0.847
10037,50.455185,-104.686847,20005,1.667
10037,50.455185,-104.686584,20006,1.685
10037,50.455185,-104.686584,30001,1.685
10037,50.455187,-104.679652,30002,2.178
10037,50.455187,-104.678839,30003,2.235
10037,50.455187,-104.678839,40001,2.235
10037,50.455187,-104.678339,40002,2.271
10037,50.455184,-104.676902,40003,2.373
10037,50.455184,-104.676650,40004,2.391
10037,50.455184,-104.676650,50001,2.391
10037,50.455183,-104.675465,50002,2.475
10037,50.455183,-104.674026,50003,2.577
10037,50.455183,-104.673751,50004,2.596
10037,50.455183,-104.673751,60001,2.596
10037,50.455185,-104.672683,60002,2.672
10037,50.455182,-104.671610,60003,2.748
10037,50.455182,-104.671610,70001,2.748
10037,50.455180,-104.671126,70002,2.783
10037,50.455175,-104.669711,70003,2.883
10037,50.455179,-104.669061,70004,2.929
10037,50.455179,-104.669061,80001,2.929
10037,50.455184,-104.668253,80002,2.987
10037,50.455183,-104.666813,80003,3.089
10037,50.455186,-104.666041,80004,3.144
10037,50.455186,-104.665531,80005,3.180
10037,50.455186,-104.665531,90001,3.180
10037,50.455189,-104.661125,90002,3.493
10037,50.455194,-104.660392,90003,3.545
10037,50.455194,-104.660392,100001,3.545
10037,50.455199,-104.659660,100002,3.597
10037,50.455194,-104.658223,100003,3.699
10037,50.455199,-104.656800,100004,3.800
10037,50.455201,-104.656231,100005,3.840
10037,50.455201,-104.656231,110001,3.840
10037,50.455204,-104.655335,110002,3.904
10037,50.455200,-104.653912,110003,4.005
10037,50.455206,-104.653263,110004,4.051
10037,50.455206,-104.653263,120001,4.051
10037,50.455213,-104.652461,120002,4.108
10037,50.455209,-104.651067,120003,4.207
10037,50.455207,-104.650389,120004,4.255
10037,50.455207,-104.650389,130001,4.255
10037,50.455205,-104.649602,130002,4.311
10037,50.455209,-104.648480,130003,4.390
10037,50.455209,-104.648480,140001,4.390
10037,50.455209,-104.648321,140002,4.402
10037,50.455209,-104.648165,140003,4.413
10037,50.455207,-104.647286,140004,4.475
10037,50.455205,-104.646714,140005,4.516
10037,50.455202,-104.645699,140006,4.588
10037,50.455202,-104.645699,150001,4.588
10037,50.455201,-104.645291,150002,4.617
10037,50.455188,-104.643436,150003,4.748
10037,50.455165,-104.642375,150004,4.824
10037,50.455133,-104.640953,150005,4.925
10037,50.455085,-104.639812,150006,5.006
10037,50.455083,-104.639129,150007,5.054
10037,50.455083,-104.639129,160001,5.054
10037,50.455081,-104.638389,160002,5.107
10037,50.455076,-104.636938,160003,5.210
10037,50.455072,-104.635487,160004,5.313
10037,50.455079,-104.635014,160005,5.347
10037,50.455079,-104.635014,170001,5.347
10037,50.455094,-104.634050,170002,5.415
10037,50.455098,-104.632614,170003,5.517
10037,50.455097,-104.632170,170004,5.548
10037,50.455097,-104.632170,180001,5.548
10037,50.455094,-104.631163,180002,5.620
10037,50.455092,-104.630609,180003,5.659
10037,50.455092,-104.630609,190001,5.659
10037,50.455089,-104.629726,190002,5.722
10037,50.455090,-104.629251,190003,5.756
10037,50.455090,-104.629251,200001,5.756
10037,50.455094,-104.628289,200002,5.824
10037,50.455089,-104.626838,200003,5.927
10037,50.455091,-104.626121,200004,5.978
10037,50.455091,-104.626121,210001,5.978
10037,50.455093,-104.625387,210002,6.030
10037,50.455089,-104.623936,210003,6.133
10037,50.455090,-104.623491,210004,6.165
10037,50.455090,-104.623491,220001,6.165
10037,50.455093,-104.622499,220002,6.235
10037,50.455088,-104.621062,220003,6.337
10037,50.455090,-104.620661,220004,6.365
10037,50.455090,-104.620661,230001,6.365
10037,50.455093,-104.619597,230002,6.441
10037,50.455096,-104.618104,230003,6.547
10037,50.454610,-104.618102,230004,6.601
10037,50.454610,-104.618102,240001,6.601
10037,50.453433,-104.618098,240002,6.732
10037,50.453020,-104.618097,240003,6.778
10037,50.453020,-104.618097,250001,6.778
10037,50.452039,-104.618096,250002,6.887
10037,50.450996,-104.618095,250003,7.003
10037,50.450326,-104.618086,250004,7.077
10037,50.449760,-104.618091,250005,7.140
10037,50.449760,-104.618091,260001,7.140
10037,50.448810,-104.618098,260002,7.246
10037,50.448796,-104.616577,260003,7.354
10037,50.448800,-104.615329,260004,7.442
10037,50.448800,-104.615329,270001,7.442
10037,50.448801,-104.615141,270002,7.456
10037,50.448787,-104.613662,270003,7.561
10037,50.450379,-104.613691,270004,7.738
10037,50.450374,-104.612390,270005,7.830
10037,50.450374,-104.612390,280001,7.830
10037,50.450374,-104.612254,280002,7.840
10037,50.450369,-104.610818,280003,7.942
10037,50.450373,-104.609367,280004,8.045
10037,50.450376,-104.608510,280005,8.106
10037,50.450376,-104.608510,290001,8.106
10037,50.450377,-104.607916,290002,8.148
10037,50.450372,-104.606412,290003,8.255
10037,50.451531,-104.606409,290004,8.383
10037,50.451531,-104.606409,300001,8.383
10037,50.452103,-104.606407,300002,8.447
10037,50.453021,-104.606404,300003,8.549
10037,50.455094,-104.606398,300004,8.780
10037,50.455500,-104.606397,300005,8.825
10037,50.455500,-104.606397,310001,8.825
10037,50.456739,-104.606398,310002,8.963
10037,50.458295,-104.606399,310003,9.136
10037,50.458599,-104.606400,310004,9.169
10037,50.458599,-104.606400,320001,9.169
10037,50.459842,-104.606401,320002,9.308
10037,50.461398,-104.606402,320003,9.481
10037,50.461870,-104.606402,320004,9.533
10037,50.461870,-104.606402,330001,9.533
10037,50.462944,-104.606403,330002,9.653
10037,50.463380,-104.606404,330003,9.701
10037,50.463380,-104.606404,340001,9.701
10037,50.466227,-104.606403,340002,10.018
10037,50.467505,-104.606403,340003,10.160
10037,50.467990,-104.606404,340004,10.214
10037,50.467990,-104.606404,350001,10.214
10037,50.468449,-104.606403,350002,10.265
10037,50.469515,-104.606411,350003,10.383
10037,50.469849,-104.606413,350004,10.420
10037,50.469849,-104.606413,360001,10.420
10037,50.470850,-104.606421,360002,10.532
10037,50.471260,-104.606417,360003,10.577
10037,50.471260,-104.606417,370001,10.577
10037,50.472415,-104.606408,370002,10.706
10037,50.472417,-104.607101,370003,10.755
10037,50.472417,-104.607101,380001,10.755
10037,50.472420,-104.607930,380002,10.814
10037,50.472416,-104.609381,380003,10.917
10037,50.472680,-104.609376,380004,10.946
10037,50.472680,-104.609376,390001,10.946
10037,50.473954,-104.609354,390002,11.088
10037,50.474352,-104.609358,390003,11.132
10037,50.474352,-104.609358,400001,11.132
10037,50.475510,-104.609370,400002,11.261
10037,50.476725,-104.609371,400003,11.396
10037,50.476725,-104.609371,410001,11.396
10037,50.477066,-104.609371,410002,11.434
10037,50.477052,-104.610823,410003,11.537
10037,50.477066,-104.612246,410004,11.638
10037,50.477065,-104.612741,410005,11.673
10037,50.477065,-104.612741,420001,11.673
10037,50.477062,-104.613698,420002,11.741
10037,50.477061,-104.614111,420003,11.770
10037,50.477058,-104.615135,420004,11.843
10037,50.477056,-104.615661,420005,11.880
10037,50.477056,-104.615661,430001,11.880
10037,50.477054,-104.616587,430002,11.946
10037,50.477059,-104.618119,430003,12.054
10037,50.477670,-104.618111,430004,12.122
10037,50.477670,-104.618111,440001,12.122
10037,50.478856,-104.618094,440002,12.254
10037,50.479319,-104.618096,440003,12.306
10037,50.479319,-104.618096,450001,12.306
10037,50.480728,-104.618103,450002,12.462
10037,50.480714,-104.616585,450003,12.570
10037,50.480710,-104.615500,450004,12.647
10041,50.455930,-104.686854,10001,0.000
10041,50.456093,-104.686856,10002,0.018
10041,50.457092,-104.686849,10003,0.129
10041,50.457560,-104.686851,10004,0.181
10041,50.457560,-104.686851,20001,0.181
10041,50.458297,-104.686855,20002,0.263
10041,50.458620,-104.686857,20003,0.299
10041,50.458620,-104.686857,30001,0.299
10041,50.459268,-104.686863,30002,0.371
10041,50.459540,-104.686861,30003,0.401
10041,50.459540,-104.686861,40001,0.401
10041,50.460248,-104.686856,40002,0.480
10041,50.460840,-104.686859,40003,0.546
10041,50.460840,-104.686859,50001,0.546
10041,50.461462,-104.686862,50002,0.615
10041,50.461468,-104.685749,50003,0.694
10041,50.461468,-104.685749,60001,0.694
10041,50.461468,-104.685580,60002,0.706
10041,50.461460,-104.682636,60003,0.915
10041,50.461212,-104.682575,60004,0.943
10041,50.461212,-104.682575,70001,0.943
10041,50.460270,-104.682345,70002,1.049
10041,50.460197,-104.682327,70003,1.057
10041,50.460005,-104.682281,70004,1.079
10041,50.460005,-104.682281,80001,1.079
10041,50.459414,-104.682135,80002,1.145
10041,50.459400,-104.682131,80003,1.147
10041,50.459219,-104.681983,80004,1.170
10041,50.459219,-104.681983,90001,1.170
10041,50.458665,-104.681529,90002,1.239
10041,50.458654,-104.681516,90003,1.241
10041,50.458435,-104.681270,90004,1.271
10041,50.458435,-104.681270,100001,1.271
10041,50.457743,-104.680494,100002,1.365
10041,50.457385,-104.680093,100003,1.414
10041,50.457320,-104.680021,100004,1.423
10041,50.457114,-104.679856,100005,1.449
10041,50.457114,-104.679856,110001,1.449
10041,50.456840,-104.679638,110002,1.483
10041,50.456092,-104.679657,110003,1.566
10041,50.455780,-104.679655,110004,1.601
10041,50.455780,-104.679655,120001,1.601
10041,50.455187,-104.679652,120002,1.667
10041,50.455187,-104.678839,120003,1.724
10041,50.455187,-104.678839,130001,1.724
10041,50.455187,-104.678339,130002,1.760
10041,50.455184,-104.676902,130003,1.862
10041,50.455184,-104.676650,130004,1.880
10041,50.455184,-104.676650,140001,1.880
10041,50.455183,-104.675465,140002,1.964
10041,50.455183,-104.674026,140003,2.066
10041,50.455183,-104.673751,140004,2.086
10041,50.455183,-104.673751,150001,2.086
10041,50.455185,-104.672683,150002,2.162
10041,50.455182,-104.671610,150003,2.238
10041,50.455182,-104.671610,160001,2.238
10041,50.455180,-104.671126,160002,2.272
10041,50.455175,-104.669711,160003,2.373
10041,50.455179,-104.669061,160004,2.419
10041,50.455179,-104.669061,170001,2.419
10041,50.455184,-104.668253,170002,2.476
10041,50.455183,-104.666813,170003,2.578
10041,50.455186,-104.666041,170004,2.633
10041,50.455186,-104.665531,170005,2.669
10041,50.455186,-104.665531,180001,2.669
10041,50.455189,-104.661125,180002,2.982
10041,50.455194,-104.660392,180003,3.034
10041,50.455194,-104.660392,190001,3.034
10041,50.455199,-104.659660,190002,3.086
10041,50.455194,-104.658223,190003,3.188
10041,50.455199,-104.656800,190004,3.289
10041,50.455201,-104.656231,190005,3.329
10041,50.455201,-104.656231,200001,3.329
10041,50.455204,-104.655335,200002,3.393
10041,50.455200,-104.653912,200003,3.494
10041,50.455206,-104.653263,200004,3.540
10041,50.455206,-104.653263,210001,3.540
10041,50.455213,-104.652461,210002,3.597
10041,50.455209,-104.651067,210003,3.696
10041,50.455207,-104.650389,210004,3.744
10041,50.455207,-104.650389,220001,3.744
10041,50.455205,-104.649602,220002,3.800
10041,50.455209,-104.648480,220003,3.880
10041,50.455209,-104.648480,230001,3.880
10041,50.455209,-104.648321,230002,3.891
10041,50.455209,-104.648165,230003,3.902
10041,50.455207,-104.647286,230004,3.964
10041,50.455205,-104.646714,230005,4.005
